"Name","DistinguishedName","enabled","description","whenCreated","Stamp"
"BGLRM9100245","CN=BGLRM9100245,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/19/2018 4:55:41 AM","2/20/2020 11:17:59 PM"
"BGLRT4700281","CN=BGLRT4700281,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/12/2018 10:20:07 AM","7/11/2022 3:35:20 PM"
"BGLRM9000819","CN=BGLRM9000819,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/21/2018 7:36:40 AM","9/28/2020 12:26:11 PM"
"BGLRO706152","CN=BGLRO706152,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/17/2019 3:44:47 PM","8/13/2020 10:59:33 PM"
"BGLRO7060400","CN=BGLRO7060400,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","7/22/2020 11:59:28 AM","11/22/2021 8:41:14 AM"
"BGLRT4600332","CN=BGLRT4600332,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/23/2020 2:18:42 PM","4/10/2021 6:19:48 PM"
"BGLRM9000820","CN=BGLRM9000820,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/21/2018 7:40:23 AM","8/2/2020 3:09:10 PM"
"BGLRO7060402","CN=BGLRO7060402,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/22/2020 12:04:46 PM","8/16/2020 9:54:40 PM"
"BGLRO7060021","CN=BGLRO7060021,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","7/10/2019 1:47:57 AM","11/12/2021 1:10:37 AM"
"BGLRO7060403","CN=BGLRO7060403,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/22/2020 12:07:15 PM","2/1/2022 9:00:44 PM"
"BGLRM9000698","CN=BGLRM9000698,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"9/4/2020 10:47:06 AM","9/10/2020 3:28:35 PM"
"BGLRT4600339","CN=BGLRT4600339,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/23/2020 5:27:38 PM","4/5/2021 12:39:07 PM"
"BGLRT1400034","CN=BGLRT1400034,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/1/2021 3:04:23 PM","12/1/2021 3:04:24 PM"
"BGLRO7060404","CN=BGLRO7060404,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/22/2020 1:03:15 PM","2/1/2022 6:33:56 PM"
"BGLRM9000467","CN=BGLRM9000467,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","10/26/2017 12:14:18 AM","12/2/2021 8:41:38 AM"
"BGLRO7060023","CN=BGLRO7060023,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/10/2019 2:13:42 AM","9/28/2020 3:19:14 PM"
"BGLRM9000469","CN=BGLRM9000469,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/26/2017 12:36:18 AM","9/24/2020 1:54:18 PM"
"BGLR5400003","CN=BGLR5400003,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/22/2020 3:21:23 PM","8/3/2020 4:55:34 PM"
"BGLRL5400200","CN=BGLRL5400200,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/27/2020 5:53:57 PM","7/23/2022 3:20:30 AM"
"BGLRM9100851","CN=BGLRM9100851,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","12/20/2019 4:56:07 PM","11/12/2021 3:06:02 PM"
"BGLRL5400011","CN=BGLRL5400011,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/22/2020 3:40:44 PM","8/12/2020 10:43:36 AM"
"BGLRT4600259","CN=BGLRT4600259,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/22/2018 2:19:27 AM","7/30/2022 2:42:42 PM"
"BGLRO7060030","CN=BGLRO7060030,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/10/2019 8:25:46 AM","6/12/2020 4:53:43 PM"
"BGLRT49500203","CN=BGLRT49500203,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"9/5/2020 5:29:32 PM","7/20/2022 11:48:51 PM"
"BGLRT4700283","CN=BGLRT4700283,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/16/2018 3:56:58 AM","3/6/2021 2:19:15 AM"
"BGLRM9100336","CN=BGLRM9100336,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","10/13/2018 12:38:09 AM","12/2/2021 8:42:04 AM"
"BGLRT4500021","CN=BGLRT4500021,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/14/2020 11:34:04 PM","3/19/2020 4:26:30 AM"
"BGLRL5400022","CN=BGLRL5400022,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/22/2020 4:28:16 PM","5/28/2021 1:20:50 PM"
"BGLRT4700009","CN=BGLRT4700009,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"1/6/2018 1:16:13 AM","2/4/2022 9:13:19 PM"
"BGLRM9100472","CN=BGLRM9100472,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","2/3/2019 5:21:48 AM","11/30/2021 12:51:47 PM"
"BGLRO7060029","CN=BGLRO7060029,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","7/10/2019 9:14:24 AM","11/12/2021 4:41:37 PM"
"BGLRT4400023","CN=BGLRT4400023,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/14/2020 11:50:31 PM","11/4/2020 11:48:34 AM"
"BGLRO7060053","CN=BGLRO7060053,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","7/20/2019 10:47:12 AM","11/12/2021 4:06:46 PM"
"BGLRM9100175","CN=BGLRM9100175,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/14/2018 1:11:11 AM","9/14/2020 10:03:42 AM"
"BGLRM9100610","CN=BGLRM9100610,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/20/2019 5:01:09 AM","2/19/2020 10:29:27 PM"
"BGLRT4400022","CN=BGLRT4400022,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/14/2020 11:50:46 PM","5/29/2020 7:27:39 PM"
"BGLRL5400043","CN=BGLRL5400043,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/22/2020 8:16:44 PM","7/20/2022 11:06:36 PM"
"BGLRT49500573","CN=BGLRT49500573,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False",,"3/3/2022 3:37:20 PM","3/9/2022 1:18:40 PM"
"BGLRM9100067","CN=BGLRM9100067,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/15/2018 11:45:02 PM","12/7/2020 1:11:53 AM"
"BGLRT4500004","CN=BGLRT4500004,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/10/2018 3:23:19 AM","3/14/2020 6:51:21 PM"
"BGLRO7060116","CN=BGLRO7060116,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/20/2019 5:40:24 PM","3/17/2022 3:46:42 AM"
"BGLRT4400021","CN=BGLRT4400021,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/14/2020 11:49:58 PM","7/30/2020 8:45:15 PM"
"BGLRL00045","CN=BGLRL00045,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False",,"7/22/2020 8:30:17 PM","7/22/2020 8:30:17 PM"
"BGLRT4600282","CN=BGLRT4600282,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/10/2019 10:13:34 PM","1/31/2022 10:52:19 AM"
"BGLRM9100071","CN=BGLRM9100071,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/16/2018 12:38:26 AM","2/23/2020 5:44:42 PM"
"BGLRT4600214","CN=BGLRT4600214,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/21/2018 3:51:13 AM","3/14/2020 6:50:02 PM"
"BGLRT4500023","CN=BGLRT4500023,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/14/2020 11:51:34 PM","4/2/2021 1:03:59 PM"
"BGLR5400048","CN=BGLR5400048,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False",,"7/22/2020 8:40:03 PM","7/22/2020 8:40:03 PM"
"BGLRT4500005","CN=BGLRT4500005,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/10/2018 4:22:47 AM","9/28/2020 10:28:10 AM"
"BGLRM9000772","CN=BGLRM9000772,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","10/15/2018 9:56:06 AM","11/30/2021 1:11:02 PM"
"BGLRM9100600","CN=BGLRM9100600,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/11/2019 8:41:07 PM","9/16/2020 7:28:15 AM"
"BGLRO7060306","CN=BGLRO7060306,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/23/2019 4:35:29 PM","7/30/2020 5:04:20 PM"
"BGLRT4700513","CN=BGLRT4700513,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/5/2020 4:24:52 AM","2/5/2022 11:09:34 AM"
"BGLRT4400024","CN=BGLRT4400024,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/14/2020 11:59:47 PM","3/16/2020 1:41:37 AM"
"BGLRL5400327","CN=BGLRL5400327,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/1/2020 11:34:10 AM","6/3/2022 10:49:18 PM"
"BGLRT4500022","CN=BGLRT4500022,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/15/2020 12:01:28 AM","3/22/2021 2:36:19 PM"
"BGLRT4800434","CN=BGLRT4800434,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"9/14/2021 10:51:40 AM","4/5/2022 10:31:22 AM"
"BGLRT4800522","CN=BGLRT4800522,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/13/2022 10:44:34 PM","6/13/2022 10:44:35 PM"
"BGLRT4700076","CN=BGLRT4700076,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/14/2018 11:10:59 PM","12/14/2021 3:58:20 PM"
"BGLRM9100170","CN=BGLRM9100170,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"1/2/2019 7:32:46 AM","8/13/2020 9:39:42 AM"
"BGLRO7060308","CN=BGLRO7060308,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/23/2019 10:00:09 PM","9/21/2021 1:05:37 AM"
"BGLRM9000200","CN=BGLRM9000200,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/9/2017 8:27:50 AM","9/23/2020 8:59:01 PM"
"BGLRM9000902","CN=BGLRM9000902,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/4/2019 5:33:51 AM","7/23/2020 5:21:07 PM"
"BGLRO7060310","CN=BGLRO7060310,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/23/2019 10:37:41 PM","12/16/2020 12:29:28 PM"
"BGLRT4400025","CN=BGLRT4400025,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/15/2020 12:04:09 AM","3/15/2020 12:04:10 AM"
"BGLRT4800027","CN=BGLRT4800027,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/11/2018 12:22:15 AM","11/9/2021 2:43:48 PM"
"BGLRO7060313","CN=BGLRO7060313,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/23/2019 10:48:19 PM","8/26/2020 6:46:46 PM"
"BGLRM90001172","CN=BGLRM90001172,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/20/2020 6:51:36 PM","9/22/2020 1:19:11 PM"
"BGLRT4600271","CN=BGLRT4600271,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/5/2019 4:27:41 PM","6/28/2022 4:52:41 PM"
"BGLRO7060314","CN=BGLRO7060314,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","12/24/2019 1:53:19 AM","11/12/2021 7:08:19 AM"
"BGLRM9000830","CN=BGLRM9000830,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/24/2018 5:24:23 AM","3/16/2022 12:51:05 PM"
"BGLRO7060311","CN=BGLRO7060311,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/24/2019 4:18:39 AM","9/14/2021 1:41:59 PM"
"BGLRT49500133","CN=BGLRT49500133,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/24/2020 10:31:53 AM","7/24/2020 10:31:53 AM"
"BGLRT4700039","CN=BGLRT4700039,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/17/2018 1:43:09 AM","8/6/2020 2:13:38 PM"
"BGLRM9000776","CN=BGLRM9000776,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False",,"10/16/2018 2:00:05 AM","8/6/2020 10:19:24 AM"
"BGLRM9000907","CN=BGLRM9000907,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/10/2019 5:04:00 AM","9/20/2020 7:08:19 PM"
"BGLRO7060317","CN=BGLRO7060317,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/24/2019 4:23:59 AM","3/4/2020 8:32:11 PM"
"BGLRM9100611","CN=BGLRM9100611,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/22/2019 8:11:20 AM","2/20/2020 2:45:48 PM"
"BGLRM9100614","CN=BGLRM9100614,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/10/2019 5:05:08 AM","3/3/2021 7:17:28 PM"
"BGLRO7060309","CN=BGLRO7060309,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","12/24/2019 4:24:50 AM","11/12/2021 7:37:55 PM"
"BGLRT4400026","CN=BGLRT4400026,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/15/2020 1:21:04 AM","9/14/2020 9:02:53 AM"
"BGLRT4700068","CN=BGLRT4700068,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/15/2018 10:15:23 AM","9/27/2021 3:43:44 PM"
"BGLRM9100612","CN=BGLRM9100612,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/22/2019 8:18:33 AM","7/27/2020 7:14:07 AM"
"BGLRM9000729","CN=BGLRM9000729,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/10/2019 6:21:08 AM","2/28/2020 9:15:56 AM"
"BGLRO7060318","CN=BGLRO7060318,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/24/2019 4:29:37 AM","12/30/2021 8:38:18 AM"
"BGLRO7060343","CN=BGLRO7060343,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/5/2020 8:49:29 PM","11/13/2020 7:25:01 PM"
"BGLRT4400020","CN=BGLRT4400020,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/15/2020 1:42:13 AM","4/14/2020 1:32:28 AM"
"BGLRM9100852","CN=BGLRM9100852,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/24/2020 3:17:49 PM","1/14/2021 4:31:43 AM"
"BGLRM9100474","CN=BGLRM9100474,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/6/2019 4:15:49 AM","9/14/2020 10:42:43 AM"
"BGLRM9100613","CN=BGLRM9100613,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","8/22/2019 9:24:29 AM","11/12/2021 3:43:36 AM"
"BGLRM9100759","CN=BGLRM9100759,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/24/2020 11:58:22 PM","6/2/2020 1:33:43 AM"
"BGLRM9001155","CN=BGLRM9001155,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","3/16/2020 9:25:25 AM","11/12/2021 1:28:16 PM"
"BGLRO7060405","CN=BGLRO7060405,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/24/2020 3:27:03 PM","9/13/2020 11:16:40 PM"
"BGLRT4600187","CN=BGLRT4600187,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/10/2017 12:42:24 AM","3/24/2021 10:18:16 AM"
"BGLRM9100476","CN=BGLRM9100476,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/6/2019 4:43:14 AM","9/21/2020 12:44:40 PM"
"BGLRT4800014","CN=BGLRT4800014,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/15/2019 1:21:15 PM","9/16/2020 1:58:05 PM"
"BGLRO7060141","CN=BGLRO7060141,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","8/22/2019 3:41:15 PM","11/12/2021 3:09:16 PM"
"BGLRM9100760","CN=BGLRM9100760,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","2/25/2020 12:12:29 AM","11/12/2021 6:36:06 AM"
"BGLRM9001153","CN=BGLRM9001153,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/16/2020 9:19:16 AM","8/26/2020 1:36:24 PM"
"BGLRO7060406","CN=BGLRO7060406,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/24/2020 3:35:04 PM","12/21/2021 8:53:25 AM"
"BGLRM91S00045","CN=BGLRM91S00045,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/5/2019 5:20:03 AM","2/22/2021 11:30:33 AM"
"BGLRM9100761","CN=BGLRM9100761,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","2/25/2020 12:16:33 AM","12/1/2021 8:41:53 AM"
"BGLRM9001154","CN=BGLRM9001154,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/16/2020 9:22:08 AM","6/30/2020 1:29:22 PM"
"BGLRT49500138","CN=BGLRT49500138,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False",,"7/24/2020 3:54:35 PM","2/10/2021 7:26:34 PM"
"BGLRM91S00046","CN=BGLRM91S00046,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/5/2019 5:50:45 AM","3/13/2020 12:49:19 AM"
"BGLRM9100762","CN=BGLRM9100762,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/25/2020 12:52:23 AM","8/26/2020 2:55:30 PM"
"BGLRL5400113","CN=BGLRL5400113,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/24/2020 5:01:54 PM","4/5/2021 1:02:53 PM"
"BGLRT49500321","CN=BGLRT49500321,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"9/14/2020 5:59:32 PM","8/1/2022 11:59:39 PM"
"BGLRM91S00047","CN=BGLRM91S00047,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/5/2019 6:16:00 AM","8/6/2020 10:57:17 AM"
