Computer,DistinguishedName,enabled,description,whenCreated,Stamp
BGLRM9001101,"CN=BGLRM9001101,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/10/2019 8:13,11/16/2020 21:49
BGLRT4600345,"CN=BGLRT4600345,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/8/2021 15:38,1/31/2022 17:01
BGLRM9100219,"CN=BGLRM9100219,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/10/2018 13:40,2/28/2020 16:15
BGLRM9100375,"CN=BGLRM9100375,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/16/2018 3:58,8/6/2020 15:33
BGLRM9100851,"CN=BGLRM9100851,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/20/2019 16:56,11/12/2021 15:06
BGLRM9000860,"CN=BGLRM9000860,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/11/2019 3:17,12/1/2021 8:42
BGLRM9001128,"CN=BGLRM9001128,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,2/14/2020 11:43,12/2/2021 8:41
BGLRM9100453,"CN=BGLRM9100453,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/23/2019 18:18,1/28/2022 0:30
BGLRT4800434,"CN=BGLRT4800434,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/14/2021 10:51,4/5/2022 10:31
BGLRM91S00040,"CN=BGLRM91S00040,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/15/2019 5:21,11/11/2021 22:08
BGLRM9000581,"CN=BGLRM9000581,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/30/2018 22:50,12/2/2021 8:42
BGLRM9000585,"CN=BGLRM9000585,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/1/2018 20:19,1/23/2021 11:39
BGLRT49500101,"CN=BGLRT49500101,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,6/25/2020 18:26,8/4/2020 11:32
BGLRX10005,"CN=BGLRX10005,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/19/2020 11:28,12/20/2021 11:33
